t_s,bob1_energy_proxy_fraction,bob2_energy_proxy_fraction,bob3_energy_proxy_fraction,bob4_energy_proxy_fraction,bob5_energy_proxy_fraction
67.59450000,0.08227962255,0.06647546746,0.05768993731,0.1035957436,0.6899592291
67.61119000,0.1027319299,0.1005133992,0.03506552413,0.1786992239,0.5829899229
67.62788000,0.1469684201,0.1212755579,0.04555421774,0.2494000234,0.4368017809
67.64457000,0.1648484916,0.1309344916,0.04138825274,0.3063052423,0.3565235218
67.66126000,0.1732478042,0.1268313853,0.01890962565,0.3375398565,0.3434713284
67.67795000,0.1848072272,0.1112779974,0.03082430448,0.3229005469,0.350189924
67.69464000,0.1826925551,0.09701061268,0.1230808807,0.2605577244,0.3366582271
67.71133000,0.1411543079,0.09666327847,0.2413148353,0.2070048482,0.3138627302
67.72802000,0.09945769395,0.1159803356,0.3106672013,0.1838672732,0.290027496
67.74471000,0.0912657618,0.1523196763,0.3137106554,0.1732538871,0.2694500194
67.76140000,0.08733376079,0.2124816846,0.2691916525,0.1642448845,0.2667480177
67.77809000,0.08157827552,0.3030605081,0.2151350244,0.1410059331,0.2592202589
67.79478000,0.08577617649,0.3683891073,0.1948506906,0.1168991152,0.2340849104
67.81147000,0.09419428008,0.3698464294,0.2270839296,0.1034558594,0.2054195014
67.82816000,0.1061704298,0.3501994592,0.2853278987,0.0990815988,0.1592206136
67.84485000,0.1097307292,0.3831637444,0.3030199155,0.1081142908,0.09597132016
67.86154000,0.1008991006,0.4985738211,0.2440636765,0.1124334676,0.0440299341
67.87823000,0.09290890177,0.601623728,0.1857233954,0.09956826838,0.02017570642
67.89492000,0.07711032678,0.6470725275,0.1746945287,0.08256888451,0.01855373251
67.91161000,0.08140758507,0.6108893425,0.2211132566,0.06406934953,0.02252046622
67.92830000,0.1097847425,0.5007088911,0.3168020403,0.04356835095,0.02913597516
67.94499000,0.1265285136,0.3705061305,0.4332458892,0.03194278194,0.03777668475
67.96168000,0.1539507272,0.2525051371,0.5193115356,0.02865625752,0.04557634264
67.97837000,0.2156081346,0.1836390801,0.5241707666,0.03203241679,0.04454960191
67.99506000,0.291307523,0.1822748163,0.4546170463,0.04577027225,0.02603034211
68.01175000,0.3430521099,0.2338819892,0.3473282418,0.06857616741,0.007161491604
68.02844000,0.34015943,0.2881938564,0.284909248,0.08499389906,0.001743566556
68.04513000,0.3213414054,0.3040105839,0.2852248006,0.08304551106,0.006377699057
68.06182000,0.2773083318,0.3231052076,0.3069353042,0.07749992447,0.01515123188
68.07851000,0.2441981554,0.3461685772,0.2973928234,0.07727077375,0.03496967031
68.09520000,0.2647302121,0.3565619405,0.2144285309,0.08923925009,0.07504006641
68.11189000,0.2810881483,0.3715189473,0.1173788393,0.1103182569,0.1196958082
68.12858000,0.299351056,0.3792399423,0.06974847118,0.112330996,0.1393295345
68.14527000,0.298203592,0.4036828337,0.08011411793,0.08446152537,0.133537931
68.16196000,0.3279727217,0.4271263571,0.09977688136,0.03843034272,0.1066936971
68.17865000,0.3959890295,0.399010624,0.09669641681,0.02913714666,0.07916678303
68.19534000,0.39173697,0.357523588,0.09107061488,0.09107062364,0.06859820348
68.21203000,0.3484181315,0.313610779,0.093551923,0.1772341266,0.06718503999
68.22872000,0.3388499826,0.264741484,0.1041056015,0.2212926245,0.07101030741
68.24541000,0.3599132437,0.240618536,0.1125799907,0.2032162956,0.08367193399
68.26210000,0.3381650326,0.2786950944,0.1089844122,0.1715994438,0.102556017
68.27879000,0.2654775482,0.3341175013,0.08991410089,0.2114031349,0.09908771468
68.29548000,0.2258240904,0.3037988806,0.06928166373,0.3426811391,0.05841422615
68.31217000,0.1520247755,0.245847864,0.0825178256,0.4926890592,0.02692047572
68.32886000,0.09212039806,0.1811463456,0.1543997499,0.5559664667,0.0163670398
68.34555000,0.07575464848,0.1251862079,0.2831607428,0.4997140534,0.01618434742
68.36224000,0.07096988906,0.09677776926,0.425368296,0.3851271457,0.02175689992
68.37893000,0.07914389355,0.08597908048,0.52125728,0.2773964283,0.03622331767
68.39562000,0.08089576639,0.08812026524,0.547435947,0.2208335611,0.06271446023
68.41231000,0.0827882567,0.100853952,0.5037216127,0.2037632303,0.1088729483
68.42900000,0.09018523176,0.1185739806,0.4039782833,0.210249639,0.1770128654
68.44569000,0.08693195889,0.1273856409,0.3308592266,0.2227729749,0.2320501987
68.46238000,0.05655319999,0.1246056749,0.3495436716,0.2231316694,0.246165784
68.47907000,0.0270644337,0.1191303558,0.4017861669,0.2135628095,0.2384562341
68.49576000,0.01829458317,0.1281992614,0.4185198347,0.2065286197,0.2284577011
68.51245000,0.00862234062,0.1651244603,0.3835969941,0.2170350154,0.2256211895
68.52914000,0.0008149651936,0.239616504,0.2980222758,0.2398416908,0.2217045643
68.54583000,0.0001083862036,0.3254638568,0.1985133215,0.2625693413,0.2133450942
68.56252000,0.0001365750159,0.3600092516,0.1265879223,0.2923020607,0.2209641904
68.57921000,0.0005998735894,0.3135059729,0.09425889524,0.3297080933,0.261927165
68.59590000,0.00104573393,0.1942664599,0.09690425217,0.3547569195,0.3530266345
68.61259000,0.0006345768069,0.0629759523,0.1205941276,0.337888102,0.4779072413
68.62928000,0.0005771778283,0.02432426043,0.1435568221,0.2781359116,0.5534058281
68.64597000,0.0006723959571,0.06019696605,0.14198076,0.231224897,0.5659249811
68.66266000,0.001504338871,0.09675308506,0.1113754559,0.2216471398,0.5687199804
68.67935000,0.003973467468,0.07730463547,0.06822129302,0.2402152806,0.6102853234
68.69604000,0.005380491334,0.02458848308,0.04163247391,0.2774061582,0.6509923935
68.71273000,0.006331530885,0.000352963007,0.04488589728,0.3294038059,0.6190258029
68.72942000,0.007742370268,0.03812581979,0.04865853583,0.3579190635,0.5475542106
68.74611000,0.009307189506,0.130238179,0.03333986002,0.3443770681,0.4827377034
68.76280000,0.01004248812,0.2190798062,0.05305472703,0.3079219082,0.4099010704
68.77949000,0.009063789712,0.2292874373,0.1734615846,0.2524062576,0.3357809308
68.79618000,0.008265097245,0.1852506751,0.3180418152,0.2047891704,0.2836532421
68.81287000,0.00939824143,0.1424526691,0.3900486457,0.1734235819,0.2846768619
68.82956000,0.01280718382,0.121116051,0.3867871124,0.15725346,0.3220361927
68.84625000,0.01697419962,0.1246159784,0.338774782,0.155628034,0.364007006
68.86294000,0.02372591648,0.1360356942,0.2836164214,0.1558952551,0.4007267128
68.87963000,0.03377858074,0.1406054673,0.2824392628,0.1541772383,0.3889994508
68.89632000,0.04143151703,0.1411349226,0.3340768884,0.1577875908,0.3255690812
68.91301000,0.0442104582,0.1386490793,0.3801584949,0.1828664992,0.2541154684
68.92970000,0.0454243492,0.1430144319,0.3837610905,0.2501774779,0.1776226505
68.94639000,0.04775103714,0.1596569439,0.3378451508,0.3463655198,0.1083813483
68.96308000,0.04382522572,0.1807913978,0.2727315709,0.4380056366,0.06464616896
68.97977000,0.04102336557,0.1986183718,0.223475245,0.4968310634,0.04005195428
68.99646000,0.04106867541,0.2032559277,0.2124988891,0.5100902849,0.0330862229
69.01315000,0.05635741629,0.2015305085,0.2428294983,0.4618009205,0.03748165632
69.02984000,0.09998747529,0.2016162379,0.3031202266,0.3537703264,0.04150573385
69.04653000,0.1219874246,0.2194550724,0.3784058213,0.2440068918,0.03614478991
69.06322000,0.1588609647,0.2311854944,0.3979102641,0.1821388022,0.02990447457
69.07991000,0.2268483578,0.2187082714,0.3383981157,0.1884899291,0.0275553261
69.09660000,0.265086127,0.2252357307,0.2589046259,0.2203225562,0.03045096015
69.11329000,0.2805613916,0.2590272647,0.2073754725,0.2194129852,0.03362288595
69.12998000,0.289801638,0.290403511,0.2280599658,0.1584597317,0.0332751535
69.14667000,0.2989361557,0.2992749045,0.2801988793,0.09064220469,0.0309478558
69.16336000,0.278616677,0.3101744169,0.3175856217,0.05978860913,0.0338346752
69.18005000,0.2753150358,0.338230065,0.2890397413,0.05091580382,0.04649935408
69.19674000,0.3411221789,0.3973505707,0.1473742619,0.05158671807,0.06256627044
69.21343000,0.3519052584,0.4764899872,0.05282658607,0.05121228548,0.06756588283
69.23012000,0.3394392271,0.4616852723,0.09393811386,0.04352414582,0.06141324089
69.24681000,0.3332684303,0.4026617526,0.1646373903,0.03833768705,0.06109473971
69.26350000,0.4052623792,0.3261010609,0.1775973771,0.03415062873,0.05688855415
69.28019000,0.5521551398,0.2325102349,0.1442360172,0.02934813932,0.04175046871
69.29688000,0.6026519743,0.1820615861,0.1567701897,0.03412284877,0.02439340115
69.31357000,0.5695330681,0.1689307434,0.2145765901,0.03900650175,0.00795309667
69.33026000,0.5226088301,0.1864078237,0.2544259152,0.0351159481,0.001441482953
69.34695000,0.4682322685,0.2521011591,0.239565888,0.0378514337,0.002249250753
69.36364000,0.339494647,0.3885068594,0.2037322243,0.05833853549,0.009927733757
69.38033000,0.2047358031,0.5223793414,0.1677630909,0.08652994928,0.01859181535
69.39702000,0.1656165286,0.5681381377,0.1493519358,0.09820822899,0.01868516894
69.41371000,0.124914075,0.5939505116,0.1680102334,0.1000835533,0.01304162676
69.43040000,0.08826747581,0.5850681127,0.2252066781,0.09418003038,0.007277703
69.44709000,0.08730011158,0.5084764023,0.3170699309,0.0830424744,0.004111080755
69.46378000,0.0912662224,0.4083178551,0.4197678196,0.07571564727,0.004932455574
69.48047000,0.0943137448,0.3300282085,0.487116127,0.07536165199,0.01318026765
69.49716000,0.09258585739,0.3067087074,0.4824198656,0.08464687709,0.03363869256
69.51385000,0.09002528483,0.33473831,0.404144385,0.105614768,0.06547725213
69.53054000,0.08550779116,0.3624461067,0.3213512401,0.1345369155,0.09615794658
69.54723000,0.07261291044,0.3375957587,0.3063495797,0.163117969,0.1203237822
69.56392000,0.06036034036,0.2758764737,0.3539924292,0.1719889106,0.1377818461
69.58061000,0.05370857068,0.2171155445,0.4180453486,0.1593287744,0.1518017618
69.59730000,0.05029720811,0.1829840137,0.4523756383,0.148529439,0.1658137008
69.61399000,0.05339783084,0.1872479227,0.4095949183,0.1675101675,0.1822491606
69.63068000,0.06098113602,0.2149601464,0.2843409873,0.2383502931,0.2013674372
69.64737000,0.06719918632,0.2305131944,0.1452783938,0.3466590507,0.2103501748
69.66406000,0.07039003899,0.2324086486,0.06076403176,0.4177259743,0.2187113064
69.68075000,0.07807137644,0.2139108356,0.03133786953,0.3977747524,0.278905166
69.69744000,0.09520247225,0.1489386823,0.03176797115,0.2818019438,0.4422889306
69.71413000,0.08193360092,0.07839833439,0.05473915669,0.1267429671,0.6581859409
69.73082000,0.05580984588,0.04912455258,0.08023039666,0.04308811473,0.7717470901
69.74751000,0.04960490255,0.04129208877,0.07750195553,0.0270893361,0.804511717
69.76420000,0.0431063782,0.03700695455,0.05600748111,0.0475830856,0.8162961005
69.78089000,0.03971765261,0.04243853102,0.03372726874,0.1189139798,0.7652025678
69.79758000,0.03763850166,0.05290970918,0.02298367272,0.262215115,0.6242530015
69.81427000,0.03879933569,0.05542908442,0.02206548804,0.4251593709,0.458546721
69.83096000,0.0461972302,0.05472848149,0.03090508116,0.5247968367,0.3433723705
69.84765000,0.04527792643,0.05405112356,0.069120284,0.5451120086,0.2864386574
69.86434000,0.04073242846,0.05250381885,0.1570520659,0.4975830069,0.2521286799
69.88103000,0.03753634848,0.04875742758,0.2634734368,0.4161744817,0.2340583054
69.89772000,0.03364602056,0.04473852522,0.343395501,0.351736102,0.2264838512
69.91441000,0.01963346006,0.04176778261,0.3784605513,0.3281907841,0.2319474219
69.93110000,0.006908681087,0.03680980938,0.356104467,0.3462357644,0.2539412781
69.94779000,0.004167061381,0.03445915527,0.3049245192,0.3823090892,0.2741401749
69.96448000,0.000133708558,0.04381017428,0.2778416782,0.394978022,0.283236417
69.98117000,0.00699913196,0.05831782162,0.3100409543,0.3810757598,0.2435663323
69.99786000,0.01135172623,0.0684516562,0.3781884052,0.3622831379,0.1797250745
70.01455000,0.01537722321,0.06029967772,0.4405506478,0.3555227749,0.1282496763
70.03124000,0.02381499227,0.05127492977,0.4581343834,0.371253037,0.09552265752
70.04793000,0.0301853683,0.07595425583,0.4095867059,0.4039910887,0.08028258132
70.06462000,0.02433179489,0.1539815934,0.3094954259,0.4275588941,0.0846322917
70.08131000,0.01659488785,0.2557140603,0.209517558,0.4174655353,0.1007079586
70.09800000,0.01739695757,0.3164314571,0.1671038173,0.374304138,0.12476363
70.11469000,0.02223716887,0.3046686319,0.1879519103,0.319210654,0.1659316349
70.13138000,0.05694347353,0.2076695195,0.2586491496,0.2815237491,0.1952141083
70.14807000,0.0786902891,0.09653600656,0.3284193113,0.2584505926,0.2379038004
70.16476000,0.1188220895,0.05135592733,0.3061005654,0.2413271429,0.2823942748
70.18145000,0.2020210143,0.04604601075,0.2459592195,0.2337418028,0.2722319526
70.19814000,0.2457454167,0.04464756034,0.2331093433,0.2306671308,0.2458305488
70.21483000,0.2412522861,0.06394882471,0.2658931138,0.20624854,0.2226572354
70.23152000,0.2273502881,0.1116937779,0.2753470869,0.1741730682,0.2114357788
70.24821000,0.2356929217,0.1766562478,0.2188719964,0.1611826893,0.2075961448
70.26490000,0.2148548505,0.2457810873,0.1374191318,0.1859663632,0.2159785673
70.28159000,0.1833412311,0.2708597184,0.06396450331,0.2396631358,0.2421714114
70.29828000,0.1853724929,0.2452724735,0.05308115623,0.2732421322,0.2430317452
70.31497000,0.1799294727,0.2257745906,0.0969147438,0.2702921491,0.2270890438
70.33166000,0.1906510128,0.2229360202,0.1421683037,0.2227285453,0.221516118
70.34835000,0.1960720062,0.235896671,0.1603722814,0.1512377192,0.2564213222
70.36504000,0.2297550674,0.2526064161,0.1523873757,0.0812906839,0.2839604569
70.38173000,0.304723102,0.277498972,0.160488466,0.02667460586,0.2306148542
70.39842000,0.3141614191,0.311034414,0.2252085987,0.002420027548,0.1471755407
70.41511000,0.2737686887,0.3284877542,0.3015139377,0.008525285871,0.08770433347
70.43180000,0.229425949,0.3765289832,0.3280047246,0.01117332927,0.05486701395
70.44849000,0.186007787,0.468314628,0.30231272,0.002789689577,0.04057517543
70.46518000,0.1552815005,0.5329861928,0.2711152081,0.002043563254,0.03857353535
70.48187000,0.135566229,0.5381482027,0.2406784708,0.0286704469,0.05693665062
70.49856000,0.1321049047,0.494626077,0.2052783461,0.07875076905,0.08923990319
70.51525000,0.121380765,0.437749959,0.1969497824,0.1336693821,0.1102501115
70.53194000,0.1103234369,0.3910711484,0.225514204,0.1640975703,0.1089936404
70.54863000,0.128316424,0.3542187509,0.2834997848,0.1506983597,0.08326668064
70.56532000,0.1435571384,0.3298321513,0.3614138562,0.1192854438,0.04591141021
70.58201000,0.1456484566,0.335321768,0.4036865885,0.1002115483,0.01513163859
70.59870000,0.1557484482,0.3501585429,0.3725168747,0.1089212603,0.01265487403
70.61539000,0.1574312693,0.3392386511,0.3327933245,0.1171037771,0.05343297799
70.63208000,0.1458654967,0.2947460818,0.3557466422,0.09573953321,0.107902246
70.64877000,0.1220735205,0.2501919518,0.4283581492,0.06029309574,0.1390832827
70.66546000,0.1167643577,0.2340540838,0.4675543466,0.03742099665,0.1442062152
70.68215000,0.1331471041,0.262898129,0.4287104491,0.031102788,0.1441415298
70.69884000,0.1381998994,0.3581348217,0.3292834493,0.03263638918,0.1417454404
70.71553000,0.162076476,0.4886971349,0.1847111343,0.03545617594,0.129059079
70.73222000,0.2055883616,0.5793264916,0.06508713161,0.03764745384,0.1123505614
70.74891000,0.2249742619,0.6184986064,0.01374184366,0.03934607558,0.1034392124
70.76560000,0.2495096117,0.5858956417,0.002355410848,0.04145167306,0.1207876627
70.78229000,0.3062932501,0.4656546628,0.002464367336,0.0444708781,0.1811168416
70.79898000,0.3777088843,0.2981285384,0.01372810665,0.04472704791,0.2657074227
70.81567000,0.3613709909,0.1984581895,0.0489137996,0.04623191866,0.3450251014
70.83236000,0.2934796771,0.1696171794,0.1000104231,0.06008035264,0.3768123677
70.84905000,0.2738914859,0.1544290889,0.1300973964,0.09165371007,0.3499283188
70.86574000,0.2202813115,0.1380674812,0.1337668448,0.1617928456,0.3460915169
70.88243000,0.1752904562,0.1104082594,0.1181480421,0.2703030421,0.3258502001
70.89912000,0.1557233508,0.08388580615,0.1001944829,0.3817239295,0.2784724306
70.91581000,0.1589125676,0.07302672537,0.08817821529,0.449589763,0.2302927288
70.93250000,0.1855641589,0.07954162704,0.09131794018,0.448606941,0.1949693329
70.94919000,0.1849284154,0.0917900861,0.124969418,0.4142385651,0.1840735154
70.96588000,0.1744528485,0.1012344472,0.1859217958,0.356108162,0.1822827465
70.98257000,0.1660539136,0.100028621,0.2586812421,0.297411583,0.1778246403
70.99926000,0.1517428389,0.09856289285,0.3143008564,0.2656043991,0.1697890128
71.01595000,0.1027379252,0.1147312215,0.3304533192,0.2765933842,0.17548415
71.03264000,0.05291785199,0.1534278407,0.3092965544,0.2950581674,0.1892995856
71.04933000,0.04064336926,0.1823310778,0.3094876383,0.2752935527,0.1922443619
71.06602000,0.01398366756,0.1635964459,0.4159851347,0.2269595817,0.1794751702
71.08271000,0.003421670883,0.1093640332,0.5416057663,0.1878984177,0.157710112
71.09940000,0.004452398232,0.07302526759,0.590803018,0.1890433019,0.1426760142
71.11609000,0.007681122265,0.06313059365,0.5469077116,0.2543875313,0.1278930413
71.13278000,0.01558717536,0.06755507058,0.4110252332,0.3847217956,0.1211107252
71.14947000,0.01807388692,0.07228746041,0.2592564309,0.5221499189,0.1282323028
71.16616000,0.01166176776,0.0617306293,0.158581544,0.6255721493,0.1424539097
71.18285000,0.005592100024,0.04112839862,0.111689326,0.6674801955,0.1741099799
71.19954000,0.00518258853,0.02846778559,0.1090261048,0.6166339997,0.2406895213
71.21623000,0.003241825377,0.03095729103,0.1386544376,0.5012975175,0.3258489285
71.23292000,0.01167646836,0.03621984492,0.1803061156,0.377809774,0.3939877971
71.24961000,0.01677105477,0.03467393918,0.203143901,0.3048751263,0.4405359788
71.26630000,0.02827751445,0.02622754928,0.201359664,0.2946029108,0.4495323615
71.28299000,0.05322883562,0.02023812326,0.1971291495,0.307341047,0.4220628446
71.29968000,0.06583090663,0.03377288068,0.2050429411,0.3081428566,0.3872104149
71.31637000,0.07032402985,0.0690435632,0.2277700218,0.2816095127,0.3512528724
71.33306000,0.07441150921,0.1273830401,0.2363860812,0.229997417,0.3318219525
71.34975000,0.08317371171,0.1629594414,0.211334156,0.1936502882,0.3488824027
71.36644000,0.08108363184,0.1670436178,0.1539087412,0.17886503,0.4190989791
71.38313000,0.0717318866,0.1534796827,0.07674240111,0.1661125001,0.5319335295
71.39982000,0.07040477963,0.1277980003,0.052008298,0.1497116785,0.6000772436
71.41651000,0.06157580736,0.1158379101,0.08837807841,0.1341010977,0.6001071065
71.43320000,0.05710188559,0.1126976628,0.1239801694,0.1279949159,0.5782253663
71.44989000,0.05865363133,0.1149049467,0.1287891435,0.1347922343,0.5628600441
71.46658000,0.07086490091,0.1127696004,0.1213053754,0.1492770643,0.545783059
71.48327000,0.08840085853,0.0946214759,0.1777439061,0.1667717247,0.4724620348
71.49996000,0.08318987249,0.07672996504,0.328086977,0.1820127315,0.329980454
71.51665000,0.07605006051,0.07088984076,0.4664505601,0.191684739,0.1949247996
71.53334000,0.07377943327,0.09393670942,0.4945383423,0.2073256126,0.1304199024
71.55003000,0.06477308648,0.1692139742,0.4303555568,0.2160822129,0.1195751697
71.56672000,0.06188849228,0.2922913749,0.3227403102,0.1973317334,0.1257480892
71.58341000,0.06521874767,0.4110678708,0.231430287,0.1649526688,0.1273304258
71.60010000,0.06868422087,0.4911883175,0.1878744518,0.1340974296,0.1181555803
71.61679000,0.07783202283,0.5218697361,0.1865999239,0.1162080441,0.09749027296
71.63348000,0.09567816996,0.5038741009,0.2060276331,0.1242038151,0.07021628092
71.65017000,0.1221950422,0.4374443677,0.2298375787,0.1633128849,0.04721012648
71.66686000,0.1418563818,0.3624677717,0.2506204188,0.2111259544,0.03392947341
71.68355000,0.1564352606,0.3425357121,0.2623000796,0.2193706942,0.0193582536
71.70024000,0.1824092121,0.3652069429,0.2767733632,0.1708090382,0.004801443505
71.71693000,0.1792150646,0.3946977037,0.3248934682,0.1002830678,0.0009106957544
71.73362000,0.1579631025,0.3888945954,0.4018641913,0.04664189302,0.004636217833
71.75031000,0.147695388,0.3507025953,0.4697563541,0.02241814923,0.009427513414
71.76700000,0.1542263858,0.3263243498,0.4942316817,0.01451700993,0.01070057272
71.78369000,0.1998871865,0.3111409938,0.4641533056,0.01384517633,0.01097333784
71.80038000,0.2412405011,0.3322677159,0.392848496,0.01898263521,0.01466065175
71.81707000,0.3510313333,0.3753494201,0.2151777474,0.03634750414,0.02209399506
71.83376000,0.4798219533,0.375282843,0.05158745463,0.06940971976,0.0238980293
71.85045000,0.4978557851,0.374124956,0.00911325481,0.09780030945,0.02110569466
71.86714000,0.5094704326,0.3613300571,0.01895697029,0.08928476744,0.02095777252
71.88383000,0.5831129165,0.3181356708,0.01568827875,0.05061430356,0.03244883034
71.90052000,0.6663399142,0.2581587226,0.004069226316,0.01235652082,0.05907561603
71.91721000,0.6050279213,0.2425782233,0.05343960277,0.0126560229,0.08629822964
71.93390000,0.4513487089,0.2487191116,0.1652029442,0.02733099227,0.107398243
71.95059000,0.3886953902,0.2707231026,0.2288691298,0.01755301468,0.09415936264
71.96728000,0.3108059348,0.3646743255,0.2526683909,0.000768553645,0.07108279516
71.98397000,0.2525461157,0.4366425645,0.2313562505,0.02956572176,0.04988934759
72.00066000,0.2161039237,0.416339271,0.1997682326,0.1349502944,0.03283827828
72.01735000,0.2008203154,0.3341617858,0.1832297838,0.2613679029,0.02042021207
72.03404000,0.2082148799,0.2625234546,0.1807001854,0.3330458273,0.01551565282
72.05073000,0.1860060799,0.2506568282,0.2033984767,0.3439628406,0.01597577465
72.06742000,0.1656352682,0.2868851278,0.2277504268,0.3025432103,0.01718596693
72.08411000,0.1589482063,0.3433329282,0.2363489252,0.2402348482,0.02113509207
72.10080000,0.1533685663,0.3731907441,0.236770409,0.2020948356,0.03457544503
72.11749000,0.1239714419,0.3619010857,0.2520760489,0.2075487291,0.05450269438
72.13418000,0.08453914159,0.2876403938,0.3193143052,0.2353144057,0.07319175362
72.15087000,0.06953296671,0.1770894097,0.4239723555,0.2454140506,0.08399121743
72.16756000,0.04058628568,0.1069619283,0.5292065389,0.2421430073,0.08110223977
72.18425000,0.01774822281,0.06837564386,0.5961355912,0.2457000641,0.07204047802
72.20094000,0.01584720866,0.04516504683,0.6099580668,0.260258166,0.06877151177
72.21763000,0.0140181979,0.0486715087,0.5694570149,0.2869505837,0.08090269477
72.23432000,0.01268407162,0.08247626249,0.4572424612,0.3325402885,0.1150569161
72.25101000,0.01325984804,0.130030856,0.3060905663,0.3765355214,0.1740832083
72.26770000,0.01341607317,0.1693984217,0.1847792557,0.3780110347,0.2543952147
72.28439000,0.01313120724,0.1794984266,0.1287135569,0.3311372058,0.3475196035
72.30108000,0.01183424557,0.1455179537,0.1138047107,0.2526717431,0.4761713469
72.31777000,0.009641546492,0.110733401,0.10461654,0.1823739225,0.5926345899
72.33446000,0.008144742187,0.1041014459,0.09716225526,0.1435817288,0.6470098278
72.35115000,0.007226106632,0.1274885171,0.09236433279,0.1268007281,0.6461203153
72.36784000,0.006798364645,0.1669552105,0.09551238274,0.1281302898,0.6026037523
72.38453000,0.007338448285,0.1859867808,0.1084500542,0.1518325707,0.546392146
72.40122000,0.008395816804,0.1349114546,0.1314901323,0.2043562513,0.520846345
72.41791000,0.009340510709,0.04933887263,0.1507982924,0.2718250456,0.5186972787
72.43460000,0.009303438362,0.01163965839,0.1372731291,0.2939210525,0.5478627216
72.45129000,0.00833178986,0.02522485929,0.0917825622,0.2759941253,0.5986666634
72.46798000,0.007355460139,0.04832940724,0.05864419417,0.2743093068,0.6113616316
72.48467000,0.006270746527,0.05609554245,0.0675308152,0.3191357576,0.5509671383
72.50136000,0.004947517318,0.0580519254,0.09228075953,0.3769070368,0.4678127609
72.51805000,0.003057628351,0.05710071795,0.09595825578,0.4053256294,0.4385577685
72.53474000,0.002154453317,0.05485964871,0.08504250714,0.4060382869,0.451905104
72.55143000,0.00215371138,0.05613189512,0.1032550108,0.3806512054,0.4578081773
72.56812000,0.00223869231,0.06758191705,0.1967656068,0.3162291187,0.4171846651
72.58481000,0.003923345667,0.1053141064,0.3593139452,0.2260564562,0.3053921465
72.60150000,0.004750278705,0.1454825551,0.4915705968,0.1547844012,0.2034121682
72.61819000,0.003878027838,0.1840295287,0.5366252233,0.1161438892,0.159323331
72.63488000,0.003366277895,0.2243218669,0.5250177717,0.1081973648,0.1390967187
72.65157000,0.003370019832,0.2661504167,0.4712732202,0.1343301951,0.1248761483
72.66826000,0.008401709827,0.3135703904,0.3787395206,0.1806129191,0.11867546
72.68495000,0.02697397436,0.3224668666,0.2918686439,0.2317943205,0.1268961947
72.70164000,0.03495827545,0.2855414932,0.2486317754,0.2780899296,0.1527785264
72.71833000,0.06337970154,0.2381026156,0.2392435962,0.2854907858,0.1737833009
72.73502000,0.1186033098,0.1981231174,0.243406335,0.2634030208,0.176464217
72.75171000,0.1485660904,0.1831063537,0.2511612035,0.269920245,0.1472461075
72.76840000,0.1577212016,0.1806911634,0.2465198619,0.3182729191,0.0967948541
72.78509000,0.1588716246,0.1693089549,0.2275066991,0.3807451975,0.06356752392
72.80178000,0.1709153928,0.148265075,0.2288197657,0.4117240988,0.04027566768
72.81847000,0.1529909331,0.1288045423,0.2842567395,0.4131766462,0.02077113885
72.83516000,0.1293724419,0.1102069259,0.3788548307,0.3682757679,0.0132900337
72.85185000,0.1358972988,0.1084148102,0.4645690505,0.2778730966,0.01324574398
72.86854000,0.1624410786,0.1284384985,0.4830276031,0.2028225395,0.02327028026
72.88523000,0.2606564736,0.1796718565,0.3515327014,0.1566015044,0.05153746419
72.90192000,0.3286598278,0.3361478215,0.1243143301,0.1126421275,0.09823589303
72.91861000,0.355160136,0.4961897146,0.003394041567,0.05093102636,0.09432508142
72.93530000,0.3699185631,0.5135193606,0.01692179934,0.02454122736,0.07509904964
72.95199000,0.3636694814,0.5028854081,0.02479823046,0.02495379852,0.08369308151
72.96868000,0.3972479923,0.4666029045,0.005413896179,0.0355302031,0.0952050039
72.98537000,0.4586657093,0.401029131,0.01126963193,0.03958501027,0.08945051757
73.00206000,0.4984324427,0.3166516616,0.0835919745,0.02842253289,0.07290138832
73.01875000,0.4278819499,0.2755499802,0.2091250895,0.01035406945,0.07708891086
73.03544000,0.3209480663,0.2536885217,0.3174457306,0.01074400731,0.09717367405
73.05213000,0.2952126287,0.223756698,0.3264513991,0.05104090917,0.1035383649
73.06882000,0.2424259692,0.232188548,0.3071093279,0.1213612558,0.09691489914
73.08551000,0.2046987977,0.257651843,0.272308195,0.1911583414,0.07418282287
73.10220000,0.2037446748,0.2804031485,0.2398518159,0.2220483897,0.05395197101
73.11889000,0.2194299269,0.3052605582,0.2259651271,0.2122765408,0.03706784707
73.13558000,0.2497334605,0.3260587342,0.2245537263,0.1829625688,0.01669151027
73.15227000,0.2482769631,0.348036344,0.2389358965,0.1620930836,0.002657712828
73.16896000,0.2465181686,0.3488935148,0.2409232671,0.1616578881,0.002007161518
73.18565000,0.2337070313,0.3516796675,0.218753858,0.1694697433,0.02638969995
73.20234000,0.1889319094,0.3859091775,0.1959895139,0.1601393457,0.06903005359
73.21903000,0.1414339289,0.4287178818,0.1986066789,0.1331866254,0.0980548849
73.23572000,0.1084898174,0.4519701622,0.2430901824,0.08996667199,0.1064831661
73.25241000,0.09107006508,0.45045054,0.3192365815,0.04590205497,0.09334075845
73.26910000,0.07132061921,0.4180660354,0.4171193339,0.0205792749,0.0729147366
73.28579000,0.05788710947,0.3707282501,0.4992105805,0.01266725807,0.05950680187
