frequency_Hz,amplitude,power
1.8389711554608055,0.0005296596805899053,2.805393772426005e-07
1.8445102252061694,0.00015744128515409993,2.4787758270974607e-08
1.8500492949515333,0.00033863919303036926,1.1467650305625969e-07
1.8555883646968971,0.00043941680064347533,1.9308712468774773e-07
1.861127434442261,0.0005896392948665992,3.4767449805078037e-07
1.866666504187625,0.0004522404743583336,2.045214466478506e-07
1.8722055739329888,0.002020253061485338,4.081422432440881e-06
1.8777446436783527,0.002603798861243439,6.77976850981263e-06
1.8832837134237164,0.0012555518571371086,1.5764104659604424e-06
1.8888227831690803,0.0005059434508259572,2.559787754336778e-07
1.8943618529144441,0.0003329320071932083,1.108437214136985e-07
1.899900922659808,0.00017241100515171906,2.9725554697426095e-08
1.905439992405172,0.0002094946038673064,4.388798904951963e-08
1.9109790621505358,0.0004855912130738282,2.35798826214512e-07
1.9165181318958997,0.0007938534741198917,6.302033383722216e-07
1.9220572016412636,0.0010474468274229937,1.0971448562784946e-06
1.9275962713866275,0.0005729937889222085,3.283218821434285e-07
1.9331353411319914,0.0005870180101700538,3.4459014426400946e-07
1.9386744108773553,0.0010210837447416324,1.042612013775595e-06
1.9442134806227191,0.000672091457606458,4.5170692738757335e-07
1.9497525503680828,0.0003494408171025084,1.2210888465726872e-07
1.9552916201134467,0.00022446962574621112,5.038661288264409e-08
1.9608306898588106,0.0001641160373122398,2.6934073703072483e-08
1.9663697596041745,0.00012265452795014512,1.504413322667293e-08
1.9719088293495384,0.0004002751715344891,1.6022021294696467e-07
1.9774478990949023,0.0006664014941302599,4.440909513790428e-07
1.9829869688402662,0.0005866405651022122,3.441471526234429e-07
1.98852603858563,0.00023560154208002076,5.550808663048379e-08
1.994065108330994,0.0004400577112095326,1.936507891949724e-07
1.9996041780763578,0.0003445809714800778,1.1873604590615418e-07
2.0051432478217217,0.00034120884111190627,1.164234732529301e-07
2.0106823175670856,0.00024258388374852425,5.884694065451753e-08
2.0162213873124495,0.0004150045877728055,1.7222880787247622e-07
2.0217604570578134,0.0008323078647579982,6.927363817380182e-07
2.0272995268031773,0.0003656329707522122,1.3368746930108806e-07
2.032838596548541,0.000536691894210574,2.8803818931133397e-07
2.038377666293905,0.0008276433906687211,6.849935821176173e-07
2.043916736039269,0.0004968080080479362,2.468181968605582e-07
2.049455805784633,0.0008968662072693901,8.043689937417806e-07
2.0549948755299967,0.0011436563295331753,1.3079498000812949e-06
2.06053394527536,0.0007389432632921369,5.460371463648325e-07
2.066073015020724,0.0003699976508049871,1.3689826160120917e-07
2.071612084766088,0.0004372519028937911,1.911892265842413e-07
2.077151154511452,0.0008527331628530157,7.271538470293078e-07
2.0826902242568157,0.0009192225749336312,8.449701422676153e-07
2.0882292940021796,0.0006310423198424319,3.982144094321181e-07
2.0937683637475435,0.0003528169287820595,1.2447978523520485e-07
2.0993074334929074,0.0005009491128781862,2.5095001369344173e-07
2.1048465032382713,0.0007034771691866886,4.94880127566917e-07
2.110385572983635,0.0009826364361319325,9.655743656140654e-07
2.115924642728999,0.0011929098355238953,1.423033875689647e-06
2.121463712474363,0.0007037154918790306,4.95215493510546e-07
2.127002782219727,0.00062928251655536,3.9599648564224696e-07
2.1325418519650907,0.0009755971728657579,9.517898437036594e-07
2.1380809217104546,0.0007139591029822229,5.097376007311804e-07
2.1436199914558185,0.0008655284072129857,7.491394236926481e-07
2.1491590612011824,0.0010760913017497297,1.157972489701428e-06
2.1546981309465463,0.0010436129634963278,1.0891280175775877e-06
