t_s,theta1,theta2,theta3,theta4,theta5,omega1,omega2,omega3,omega4,omega5
0.80833333,-1.001749889,-0.2815658001,-0.1078717908,0.1060258964,0.3162548042,-4.152475845,1.313552606,1.156922228,1.799615363,1.820772953
0.81666667,-1.034205378,-0.2712643073,-0.09776071451,0.1209428391,0.3316405665,-3.635094574,1.157610835,1.270070149,1.77763912,1.870044775
0.82500000,-1.062308324,-0.2622820118,-0.08671112884,0.1356107735,0.3473911479,-3.108176989,0.9981814671,1.380631467,1.740386937,1.908125504
0.83333333,-1.085986812,-0.2546169092,-0.07478271549,0.1499158977,0.3634079215,-2.573508409,0.8427047719,1.479484246,1.691125859,1.933719526
0.84166667,-1.105183134,-0.2482073356,-0.06210920959,0.1637730184,0.379581305,-2.032716024,0.6976208871,1.558395588,1.63350201,1.945462201
0.85000000,-1.11985255,-0.2429519135,-0.04887815644,0.1771271675,0.395790352,-1.487289145,0.5663360132,1.612462974,1.570894958,1.942131797
0.85833333,-1.129962243,-0.2387194413,-0.03531693535,0.1899474614,0.4119065637,-0.93860383,0.4523486654,1.637294001,1.505721458,1.923107627
0.86666667,-1.135490486,-0.2353645236,-0.02167292934,0.2022208954,0.4277975183,-0.3879508433,0.3558958631,1.632083364,1.43991411,1.88806859
0.87500000,-1.136426059,-0.2327385461,-0.008200437333,0.2139476821,0.4433307408,0.1634337717,0.2770044569,1.596517634,1.374694328,1.837310618
0.88333333,-1.132767981,-0.2307025445,0.00485562703,0.2251363062,0.4583765423,0.7143157969,0.2143357159,1.532195272,1.310835134,1.771161192
0.89166667,-1.124525743,-0.229127408,0.0172642999,0.2357992316,0.4728091675,1.263415583,0.1658897906,1.441813501,1.248500493,1.690270421
0.90000000,-1.111719674,-0.2279016619,0.02882097604,0.2459477484,0.4865081978,1.809409774,0.1303056622,1.328171388,1.187265318,1.595202642
0.90833333,-1.094381402,-0.2269274805,0.03934776856,0.255587584,0.4993593926,2.350904783,0.1050570122,1.195367391,1.126232294,1.487005722
0.91666667,-1.072554558,-0.2261259339,0.04869947327,0.2647153282,0.5112587712,2.886408766,0.08871946799,1.046634776,1.064125075,1.366984951
0.92500000,-1.046295704,-0.2254287729,0.05675777282,0.2733158025,0.5221135182,3.414306671,0.07954760956,0.8857512242,0.9994358645,1.236524514
0.93333333,-1.015675446,-0.2247858718,0.06343979776,0.2813611638,0.5318423291,3.932839385,0.07551899319,0.7168763328,0.9306163112,1.097010793
