t_s,theta_rad
130.06230000,0.02250553018
130.08315000,0.0181728944
130.10400000,0.01359239973
130.12485000,0.00954836928
130.14570000,0.005224520819
130.16655000,0.001240373005
130.18740000,-0.00274729015
130.20825000,-0.006844508653
130.22910000,-0.009165103884
130.24995000,-0.0108394991
130.27080000,-0.0114478225
130.29165000,-0.01129638384
130.31250000,-0.01068622348
130.33335000,-0.009939897328
130.35420000,-0.007856561301
130.37505000,-0.003904735374
130.39590000,0.0001436815304
130.41675000,0.003038323974
130.43760000,0.007335993441
130.45845000,0.01190590909
130.47930000,0.01494410262
130.50015000,0.01909917307
130.52100000,0.02338152583
130.54185000,0.02763780793
130.56270000,0.03036075536
130.58355000,0.03265662896
130.60440000,0.03416431552
130.62525000,0.03512824805
130.64610000,0.03540619934
130.66695000,0.03495010657
130.68780000,0.03347360731
130.70865000,0.03099634968
130.72950000,0.02842571287
130.75035000,0.02503423649
130.77120000,0.02151864486
130.79205000,0.01750740087
130.81290000,0.01349793486
130.83375000,0.00935895026
130.85460000,0.005202085053
130.87545000,0.001490054874
130.89630000,-0.00251476035
130.91715000,-0.005164459251
130.93800000,-0.007790961925
130.95885000,-0.009024417081
130.97970000,-0.009721357832
131.00055000,-0.009845877134
131.02140000,-0.009842072738
131.04225000,-0.0077877664
131.06310000,-0.005190762135
131.08395000,-0.003112238093
131.10480000,0.0002943261395
131.12565000,0.005065649663
131.14650000,0.008661403873
131.16735000,0.01268747288
131.18820000,0.01730591752
131.20905000,0.02133033704
131.22990000,0.02488665641
131.25075000,0.02737818766
131.27160000,0.03000889753
131.29245000,0.032560128
131.31330000,0.03368762321
131.33415000,0.03362786832
131.35500000,0.03343746888
131.37585000,0.03250571222
131.39670000,0.0307859808
131.41755000,0.02892746396
131.43840000,0.02625083737
131.45925000,0.02202363756
131.48010000,0.0184064837
131.50095000,0.01536552972
131.52180000,0.01158708853
131.54265000,0.00690608472
131.56350000,0.003529614872
131.58435000,-0.0001710663541
131.60520000,-0.003786119944
131.62605000,-0.005994691938
131.64690000,-0.007715968783
131.66775000,-0.008606751911
131.68860000,-0.009084615258
131.70945000,-0.008087333174
131.73030000,-0.007293607892
131.75115000,-0.005700085763
131.77200000,-0.002135227629
131.79285000,0.0003941256764
131.81370000,0.004242753181
131.83455000,0.008809018492
131.85540000,0.012799681
131.87625000,0.01702371708
131.89710000,0.02061952956
131.91795000,0.02382795724
131.93880000,0.02750607068
131.95965000,0.03042201921
131.98050000,0.03279334643
132.00135000,0.03413163884
132.02220000,0.03452597568
132.04305000,0.03505281472
132.06390000,0.03488424841
132.08475000,0.03380487909
132.10560000,0.03138512776
132.12645000,0.02880874923
132.14730000,0.02631074432
132.16815000,0.02216610261
132.18900000,0.01812704311
132.20985000,0.01416370817
132.23070000,0.009961263212
132.25155000,0.005684587209
132.27240000,0.001618637148
132.29325000,-0.001416697553
132.31410000,-0.004308463265
132.33495000,-0.005935603497
132.35580000,-0.007183612906
132.37665000,-0.007744314763
132.39750000,-0.008103722295
132.41835000,-0.008325012689
132.43920000,-0.006277860101
132.46005000,-0.004217422409
132.48090000,-0.002226977306
132.50175000,0.0002090126313
132.52260000,0.004320489907
132.54345000,0.008665108169
132.56430000,0.01283589319
