frequency_Hz,amp_rad
14.08905899,3.103763725e-06
14.09660132,6.925350458e-06
14.10414364,7.310909266e-06
14.11168596,1.276739e-06
14.11922828,2.909672588e-06
14.12677061,5.965413582e-06
14.13431293,3.123353202e-06
14.14185525,7.223569099e-06
14.14939758,1.316129363e-05
14.15693990,1.419587817e-05
14.16448222,1.267518702e-05
14.17202454,2.589565152e-06
14.17956687,4.549142675e-06
14.18710919,1.295827687e-05
14.19465151,1.374592533e-05
14.20219384,1.242912387e-05
14.20973616,1.352410621e-05
14.21727848,5.203788837e-06
14.22482080,1.111083292e-05
14.23236313,1.535361831e-05
14.23990545,1.786973693e-05
14.24744777,1.651562758e-05
14.25499010,1.761151545e-05
14.26253242,1.84600303e-05
14.27007474,2.142924643e-05
14.27761706,6.543617647e-06
14.28515939,4.68121383e-06
14.29270171,1.659103311e-06
14.30024403,1.10116916e-05
14.30778635,9.39321739e-06
14.31532868,9.490615433e-06
14.32287100,5.739228929e-06
14.33041332,1.106852704e-05
14.33795565,1.921585785e-07
14.34549797,7.708958856e-06
14.35304029,6.028044567e-06
14.36058261,4.728622125e-06
14.36812494,4.497124612e-06
14.37566726,4.574849254e-06
14.38320958,7.281083352e-06
14.39075191,6.695596141e-06
14.39829423,4.226867749e-06
14.40583655,4.397853766e-06
14.41337887,5.591613757e-06
14.42092120,4.252712216e-06
14.42846352,5.851212959e-06
14.43600584,6.084047992e-06
14.44354817,1.122121438e-05
14.45109049,1.143738654e-05
14.45863281,6.896156755e-06
14.46617513,7.227449553e-06
14.47371746,1.01506208e-05
14.48125978,1.013926255e-05
14.48880210,3.804715188e-06
14.49634442,8.856186621e-06
14.50388675,8.085247827e-06
14.51142907,5.529385925e-07
14.51897139,7.751665402e-06
14.52651372,6.115718192e-06
14.53405604,6.414963885e-06
14.54159836,7.780969864e-06
14.54914068,6.137288127e-06
14.55668301,1.139798821e-05
14.56422533,3.51918021e-06
14.57176765,5.071108997e-06
14.57930998,3.1290149e-06
14.58685230,9.24724623e-06
14.59439462,1.317735885e-05
14.60193694,1.082442214e-05
14.60947927,7.285542272e-06
14.61702159,1.241696286e-06
14.62456391,6.491230898e-06
14.63210624,1.652624614e-05
14.63964856,1.487000049e-05
14.64719088,2.54904016e-06
14.65473320,7.471670509e-06
14.66227553,1.399190541e-05
14.66981785,1.021756453e-05
14.67736017,2.58710675e-06
14.68490249,2.89779688e-06
14.69244482,2.891157686e-06
14.69998714,1.260616734e-05
14.70752946,7.916244377e-06
14.71507179,1.697139786e-05
14.72261411,1.00184624e-05
14.73015643,1.089318701e-05
14.73769875,1.007731606e-05
14.74524108,4.415740606e-06
14.75278340,4.034093047e-06
14.76032572,1.122463671e-05
14.76786805,1.174321616e-05
14.77541037,1.170562681e-05
14.78295269,1.077018663e-05
14.79049501,6.812201956e-06
14.79803734,4.16916013e-06
14.80557966,5.821130165e-06
14.81312198,9.051883515e-06
14.82066431,2.306353043e-06
14.82820663,3.949213199e-07
14.83574895,6.401467533e-06
14.84329127,1.218455014e-05
14.85083360,9.491764164e-06
14.85837592,7.287099496e-07
14.86591824,1.11724619e-05
14.87346056,8.370268617e-06
14.88100289,5.267615733e-06
14.88854521,9.96045457e-07
14.89608753,1.542316568e-05
14.90362986,1.307489885e-05
14.91117218,4.353178977e-06
14.91871450,7.716424895e-06
14.92625682,3.415744111e-06
14.93379915,9.776680893e-06
14.94134147,1.159802024e-05
14.94888379,1.273992965e-05
14.95642612,9.923740795e-06
14.96396844,8.598424804e-06
14.97151076,4.198157045e-06
14.97905308,7.033457303e-06
14.98659541,5.928127168e-06
14.99413773,2.637746476e-06
15.00168005,1.451533573e-06
15.00922238,6.107080302e-06
15.01676470,6.45531393e-06
15.02430702,6.798320961e-06
15.03184934,8.711121363e-06
15.03939167,1.376441083e-05
15.04693399,1.451137701e-05
15.05447631,8.61114908e-06
15.06201863,9.203316682e-06
15.06956096,5.731880549e-06
15.07710328,1.050695745e-05
15.08464560,4.581661339e-06
15.09218793,5.412389447e-06
15.09973025,6.64375029e-06
15.10727257,1.219383236e-05
15.11481489,1.423127089e-05
15.12235722,9.351516865e-06
15.12989954,1.08760417e-05
15.13744186,4.04901538e-06
15.14498419,4.67189301e-06
15.15252651,1.931848397e-06
15.16006883,4.341157823e-06
15.16761115,3.797304253e-06
15.17515348,2.438583526e-06
15.18269580,1.295535487e-05
15.19023812,8.973769934e-06
15.19778045,8.751098542e-06
15.20532277,8.904752488e-06
15.21286509,1.008636609e-06
15.22040741,2.323980477e-06
15.22794974,3.684748808e-06
15.23549206,3.146044899e-06
15.24303438,1.510092373e-05
15.25057670,1.871135669e-05
15.25811903,3.651097038e-06
15.26566135,6.464853753e-07
15.27320367,5.150788907e-06
15.28074600,7.804433181e-06
15.28828832,4.426858961e-06
15.29583064,3.176613056e-06
15.30337296,1.322880133e-06
15.31091529,4.183594634e-06
15.31845761,5.041333332e-06
15.32599993,2.020248377e-06
15.33354226,6.647647228e-06
15.34108458,4.157332154e-06
15.34862690,6.753036728e-06
15.35616922,1.531041007e-05
15.36371155,9.502822999e-06
15.37125387,2.396675237e-06
15.37879619,4.032002312e-06
15.38633852,5.939538656e-06
15.39388084,8.588390865e-06
15.40142316,1.253442938e-06
15.40896548,7.12244655e-06
15.41650781,5.874344495e-06
15.42405013,4.329312792e-06
15.43159245,3.350639216e-06
15.43913477,2.631795752e-06
15.44667710,2.750639165e-06
15.45421942,1.242840099e-05
15.46176174,1.322390676e-05
15.46930407,4.096424666e-06
15.47684639,4.168911188e-06
15.48438871,6.398130142e-06
15.49193103,4.786627952e-06
15.49947336,7.314192856e-06
15.50701568,8.909581149e-06
15.51455800,6.82798737e-06
15.52210033,8.869950709e-06
15.52964265,6.942985731e-06
15.53718497,5.298630373e-06
15.54472729,6.279710283e-06
15.55226962,7.869170226e-06
15.55981194,4.349668955e-06
15.56735426,5.215335155e-06
15.57489659,7.457154244e-06
15.58243891,9.506789028e-06
15.58998123,3.783547238e-06
15.59752355,7.118749001e-06
15.60506588,7.10008369e-06
15.61260820,7.102919356e-06
15.62015052,8.398510783e-06
15.62769284,4.51353153e-06
15.63523517,2.907931285e-06
15.64277749,8.106908083e-06
15.65031981,1.160195228e-05
15.65786214,8.019502754e-06
15.66540446,4.536922349e-06
15.67294678,6.632912061e-06
15.68048910,7.726221162e-06
15.68803143,1.016894986e-05
15.69557375,9.501446844e-06
15.70311607,6.892653653e-06
15.71065840,7.559737012e-06
15.71820072,3.622847912e-06
15.72574304,9.691685165e-06
15.73328536,9.227454459e-06
15.74082769,9.688941508e-06
15.74837001,7.928647818e-06
15.75591233,5.540733576e-06
15.76345466,1.221345065e-05
15.77099698,7.271005932e-06
15.77853930,9.857014524e-06
15.78608162,7.746647082e-06
15.79362395,1.123854062e-05
15.80116627,1.161505669e-05
15.80870859,5.063048273e-06
15.81625091,1.044506532e-05
15.82379324,4.935827494e-06
15.83133556,5.885906224e-06
15.83887788,1.139604404e-05
15.84642021,5.046813255e-06
15.85396253,9.264570042e-06
15.86150485,1.209278159e-05
15.86904717,6.459855031e-06
15.87658950,5.723141969e-06
15.88413182,1.365857744e-06
15.89167414,9.204784244e-06
15.89921647,6.805878164e-06
15.90675879,1.355480896e-06
15.91430111,5.223667336e-06
15.92184343,7.262498148e-06
15.92938576,9.01986793e-06
15.93692808,3.474540259e-06
15.94447040,7.802463097e-06
15.95201273,8.307816826e-06
15.95955505,9.95303275e-06
15.96709737,8.212048049e-06
15.97463969,3.660098718e-06
15.98218202,3.072972888e-06
15.98972434,1.09919578e-06
15.99726666,9.426344152e-06
16.00480899,8.738971307e-06
16.01235131,4.587539287e-06
16.01989363,6.154268432e-06
16.02743595,6.304635259e-06
16.03497828,2.69965871e-06
16.04252060,5.587646011e-06
16.05006292,6.252723404e-06
16.05760524,6.271857149e-06
16.06514757,6.762311513e-06
16.07268989,7.162811759e-06
16.08023221,9.209143464e-06
16.08777454,9.309858661e-06
16.09531686,3.538790286e-06
16.10285918,7.338244959e-06
16.11040150,5.409820755e-06
16.11794383,3.434048978e-06
16.12548615,4.10998697e-06
16.13302847,2.469397015e-06
16.14057080,6.183283631e-06
16.14811312,8.579922036e-06
16.15565544,8.235753832e-06
16.16319776,5.0733056e-06
16.17074009,3.596330353e-06
16.17828241,3.506947405e-06
16.18582473,9.475695425e-06
16.19336706,9.615984372e-06
16.20090938,6.152036795e-06
16.20845170,9.457572598e-06
16.21599402,6.800616559e-06
16.22353635,8.573803267e-06
16.23107867,5.524618371e-06
16.23862099,5.379506718e-06
16.24616331,5.599026414e-06
16.25370564,4.000038559e-06
16.26124796,8.348970837e-06
16.26879028,4.618573682e-06
16.27633261,3.783142629e-06
16.28387493,6.317616418e-06
16.29141725,6.594906246e-06
16.29895957,2.728711459e-06
16.30650190,5.942837208e-06
16.31404422,6.653556822e-06
16.32158654,3.100218577e-06
16.32912887,1.158571091e-05
16.33667119,1.2720251e-05
16.34421351,6.289799118e-06
16.35175583,1.146853141e-05
16.35929816,1.353405289e-05
16.36684048,9.189285941e-06
16.37438280,3.110080386e-06
16.38192513,7.394686461e-06
16.38946745,9.43927573e-06
16.39700977,1.116879684e-05
16.40455209,5.276672277e-06
16.41209442,8.162578245e-06
16.41963674,8.670781288e-06
16.42717906,2.339035297e-06
16.43472138,7.431450239e-06
16.44226371,6.788204369e-06
16.44980603,1.098770651e-05
16.45734835,9.761089209e-06
16.46489068,9.883673185e-06
16.47243300,1.001765488e-05
16.47997532,6.83637832e-06
16.48751764,5.643642181e-06
16.49505997,4.591378546e-06
16.50260229,9.991658135e-06
16.51014461,1.311156348e-05
16.51768694,4.95710252e-06
16.52522926,5.228159904e-06
16.53277158,4.292983781e-06
16.54031390,3.827108921e-06
16.54785623,3.329392462e-06
16.55539855,5.266929315e-06
16.56294087,5.234821343e-06
16.57048320,8.344855303e-06
16.57802552,1.067095986e-05
16.58556784,1.286719037e-05
16.59311016,9.688689615e-06
16.60065249,4.138581265e-06
16.60819481,4.804898595e-06
16.61573713,6.59772589e-06
16.62327945,9.985669822e-06
16.63082178,6.399943347e-06
16.63836410,6.712039712e-06
16.64590642,8.671855004e-06
16.65344875,4.080927412e-06
16.66099107,4.061435489e-06
16.66853339,2.945989156e-06
16.67607571,5.924876377e-06
16.68361804,1.03610823e-05
16.69116036,9.660475321e-06
16.69870268,6.05368387e-06
16.70624501,2.51618378e-06
16.71378733,7.11909601e-06
16.72132965,1.024401775e-05
16.72887197,2.307127897e-06
16.73641430,8.527190986e-06
16.74395662,6.030605152e-06
16.75149894,7.596573804e-06
16.75904127,1.261162119e-05
16.76658359,6.189072233e-06
16.77412591,2.902464128e-06
16.78166823,5.236951248e-06
16.78921056,2.445452673e-06
16.79675288,5.561818969e-06
16.80429520,1.37004774e-06
16.81183752,6.979456336e-06
16.81937985,3.70054664e-06
16.82692217,2.035895884e-06
16.83446449,1.388398511e-06
16.84200682,4.100164478e-06
16.84954914,8.827835914e-06
16.85709146,1.341371872e-05
16.86463378,7.395648945e-06
16.87217611,2.767206415e-06
16.87971843,7.558334757e-06
16.88726075,2.792361079e-06
16.89480308,2.608179546e-06
16.90234540,6.327262717e-06
16.90988772,3.553161501e-06
16.91743004,7.379781326e-06
16.92497237,9.541033683e-06
16.93251469,8.735736806e-06
16.94005701,8.007735345e-06
16.94759934,6.721791632e-06
16.95514166,1.099033524e-05
16.96268398,8.266228276e-06
16.97022630,1.575473634e-06
16.97776863,3.985734988e-06
16.98531095,7.996718491e-06
16.99285327,9.082562298e-06
17.00039559,4.103058242e-06
17.00793792,3.165399545e-06
17.01548024,8.929527534e-06
17.02302256,7.867449943e-06
17.03056489,6.241135153e-06
17.03810721,9.10843349e-06
17.04564953,1.153388189e-05
17.05319185,7.979104621e-06
17.06073418,7.709326617e-06
17.06827650,9.531457108e-06
17.07581882,1.310863871e-06
17.08336115,1.487600209e-05
17.09090347,1.178752715e-05
17.09844579,1.377659484e-05
17.10598811,8.62625145e-06
17.11353044,4.304074927e-06
17.12107276,6.838785214e-06
17.12861508,5.505515199e-06
17.13615741,8.962619392e-06
17.14369973,7.638438339e-06
17.15124205,3.717593732e-06
17.15878437,1.694046961e-06
17.16632670,3.894886216e-06
17.17386902,7.412608242e-06
17.18141134,6.08025914e-06
17.18895366,2.896160725e-06
17.19649599,4.524342443e-06
17.20403831,5.267130855e-06
17.21158063,3.419630555e-06
17.21912296,1.044454621e-06
17.22666528,2.475273138e-06
17.23420760,2.014323062e-06
17.24174992,1.879291396e-06
17.24929225,4.283426051e-06
17.25683457,8.280843063e-06
17.26437689,7.094675586e-06
17.27191922,2.462779846e-06
17.27946154,1.089141429e-05
17.28700386,9.008247886e-06
17.29454618,9.574363452e-06
17.30208851,1.974876145e-06
17.30963083,4.931916753e-06
17.31717315,1.255858246e-05
17.32471548,1.11590999e-05
17.33225780,4.512568719e-06
17.33980012,5.288468595e-06
17.34734244,8.796762457e-06
17.35488477,4.001128811e-06
17.36242709,4.006258086e-06
17.36996941,1.690187035e-06
17.37751173,6.910953808e-06
17.38505406,5.848087922e-06
17.39259638,3.480556169e-06
17.40013870,7.225150486e-06
17.40768103,8.49984748e-06
17.41522335,1.190504908e-05
17.42276567,9.077459589e-06
17.43030799,5.474224003e-06
17.43785032,5.620628142e-06
17.44539264,2.832057549e-06
17.45293496,6.558529115e-06
17.46047729,4.639585373e-06
17.46801961,5.986411549e-06
17.47556193,3.539883401e-06
17.48310425,4.036773519e-06
17.49064658,6.561253013e-06
17.49818890,5.946009502e-06
17.50573122,1.196018142e-05
17.51327355,7.043731961e-06
17.52081587,4.550220117e-06
17.52835819,4.591765687e-06
17.53590051,3.415760914e-06
17.54344284,4.50605365e-06
17.55098516,4.808393293e-06
17.55852748,9.030276352e-06
17.56606980,9.903886221e-06
17.57361213,3.399074453e-06
17.58115445,6.17821383e-06
17.58869677,9.464824776e-06
17.59623910,8.957429856e-06
17.60378142,5.370491242e-06
17.61132374,8.538913873e-06
17.61886606,1.033766478e-05
17.62640839,7.185481312e-06
17.63395071,4.00359888e-06
17.64149303,4.006274657e-06
17.64903536,2.33372955e-06
17.65657768,7.070595179e-06
17.66412000,5.745695386e-06
17.67166232,4.5441298e-06
17.67920465,5.835381281e-06
17.68674697,8.247814793e-06
17.69428929,1.414162192e-06
17.70183162,5.601463592e-06
17.70937394,1.772301732e-06
17.71691626,4.861510601e-06
17.72445858,7.968773641e-06
17.73200091,7.978676904e-06
17.73954323,1.625689405e-06
17.74708555,4.317162484e-06
17.75462787,5.796429719e-06
17.76217020,4.876435e-06
17.76971252,2.029845186e-06
17.77725484,6.322440435e-06
17.78479717,5.753208835e-06
17.79233949,8.116537683e-06
17.79988181,8.340668879e-06
17.80742413,8.59999507e-06
17.81496646,3.094056175e-06
17.82250878,2.375278601e-06
17.83005110,2.8181203e-06
17.83759343,4.30472534e-06
17.84513575,3.741482831e-06
17.85267807,1.135118633e-06
17.86022039,3.892422107e-06
17.86776272,4.683529745e-06
17.87530504,5.155560074e-06
17.88284736,6.699351465e-06
17.89038969,7.767055718e-06
17.89793201,2.391209614e-06
17.90547433,3.225455486e-06
17.91301665,1.053377838e-06
17.92055898,4.087890334e-06
17.92810130,9.512690123e-06
17.93564362,8.678454707e-06
17.94318595,1.032567313e-05
17.95072827,1.024285735e-05
17.95827059,5.231417771e-06
17.96581291,2.774472942e-06
17.97335524,3.057847309e-06
17.98089756,7.56407323e-06
17.98843988,4.566118425e-06
17.99598220,3.791494835e-06
18.00352453,7.724202587e-06
18.01106685,7.21971919e-06
18.01860917,7.632816788e-06
18.02615150,3.220249349e-06
18.03369382,4.416409411e-06
18.04123614,4.935609284e-06
18.04877846,7.702573285e-06
18.05632079,4.62482546e-06
18.06386311,2.551027299e-06
18.07140543,1.918426376e-06
18.07894776,1.137535136e-05
18.08649008,1.013086786e-05
18.09403240,1.092202673e-05
18.10157472,9.865239975e-06
18.10911705,2.027161814e-06
18.11665937,4.831300204e-06
18.12420169,5.477313206e-06
18.13174402,5.657263346e-06
18.13928634,4.034318863e-06
18.14682866,9.081762221e-06
18.15437098,2.24311048e-06
18.16191331,2.500947641e-06
18.16945563,2.614739775e-06
18.17699795,1.770464056e-06
18.18454027,1.036492961e-05
18.19208260,8.563163916e-06
18.19962492,1.703946668e-06
18.20716724,3.795147459e-06
18.21470957,2.0186933e-06
18.22225189,5.204904451e-06
18.22979421,6.551640109e-06
18.23733653,6.257028568e-06
18.24487886,4.801213037e-06
18.25242118,7.04015731e-06
18.25996350,1.484930586e-05
18.26750583,9.737693255e-06
18.27504815,1.005586858e-05
18.28259047,8.450511575e-06
18.29013279,8.204394107e-06
18.29767512,5.210500945e-06
18.30521744,1.076652089e-05
18.31275976,5.486355699e-06
18.32030209,7.59645714e-06
18.32784441,1.472049059e-05
18.33538673,6.808639606e-06
18.34292905,6.544091597e-06
18.35047138,8.932522651e-06
18.35801370,6.849975304e-06
18.36555602,5.916566624e-07
18.37309834,4.80931795e-06
18.38064067,1.023294231e-05
18.38818299,4.830353176e-06
18.39572531,4.177004976e-06
18.40326764,3.877099339e-06
18.41080996,2.998707772e-06
18.41835228,5.242850192e-06
18.42589460,8.471212623e-06
18.43343693,5.264183139e-06
18.44097925,3.285001907e-06
18.44852157,5.765709085e-06
18.45606390,7.745007532e-06
18.46360622,3.808342189e-06
18.47114854,8.568772456e-06
18.47869086,3.3066852e-06
18.48623319,4.308440886e-06
18.49377551,4.607911058e-06
18.50131783,1.088428432e-05
18.50886016,1.11590249e-05
18.51640248,7.143149235e-06
18.52394480,6.90536526e-06
18.53148712,7.247869066e-06
18.53902945,2.80344901e-06
18.54657177,5.285473911e-06
18.55411409,1.005093349e-05
18.56165641,1.398484033e-05
18.56919874,1.827886782e-05
18.57674106,7.188351584e-06
18.58428338,4.686984264e-06
18.59182571,5.447248006e-06
18.59936803,4.326471168e-06
18.60691035,3.577407509e-06
18.61445267,2.415667585e-06
18.62199500,1.511354509e-06
18.62953732,8.845573228e-06
18.63707964,7.330007124e-06
18.64462197,8.176295099e-06
18.65216429,5.996702443e-07
18.65970661,4.028486813e-06
18.66724893,2.985800477e-06
18.67479126,3.39806468e-06
18.68233358,1.427122291e-06
18.68987590,4.898646435e-06
18.69741823,4.787824591e-06
18.70496055,3.767962538e-06
18.71250287,5.300179945e-06
18.72004519,7.386968869e-06
18.72758752,1.910670046e-06
18.73512984,1.520867444e-06
18.74267216,3.194323159e-06
18.75021448,3.56608296e-06
18.75775681,5.688199384e-06
18.76529913,3.57763748e-06
18.77284145,1.084699103e-05
18.78038378,5.902745842e-06
18.78792610,8.09106015e-06
18.79546842,2.247900568e-06
18.80301074,3.690830078e-06
18.81055307,6.27347987e-06
18.81809539,1.137147598e-05
18.82563771,1.455993496e-05
18.83318004,8.867539077e-06
18.84072236,1.242531207e-06
18.84826468,2.747074104e-06
18.85580700,4.259389836e-06
18.86334933,1.388447397e-06
18.87089165,4.157372088e-06
18.87843397,6.74573229e-06
18.88597630,5.385764515e-06
18.89351862,2.359314627e-06
18.90106094,3.261666876e-06
18.90860326,4.87184758e-06
18.91614559,3.641030921e-06
18.92368791,6.362184154e-06
18.93123023,7.613242886e-06
18.93877255,5.268463763e-06
18.94631488,6.238792543e-06
18.95385720,2.397577571e-06
18.96139952,5.947024722e-06
18.96894185,2.719217413e-06
18.97648417,4.165941795e-06
18.98402649,7.552940936e-06
18.99156881,9.16965604e-06
18.99911114,7.027656483e-06
19.00665346,4.997550116e-06
19.01419578,3.279498766e-06
19.02173811,4.187692787e-06
19.02928043,5.417940691e-06
19.03682275,5.524691528e-06
19.04436507,7.311545323e-06
19.05190740,8.83428556e-06
19.05944972,6.964981569e-06
19.06699204,4.286567258e-06
19.07453437,3.681071598e-06
19.08207669,9.308180564e-07
19.08961901,1.959902848e-06
19.09716133,3.15160485e-06
19.10470366,7.007359783e-06
19.11224598,9.230298276e-06
19.11978830,1.322198155e-05
19.12733062,1.119948266e-05
19.13487295,3.782392421e-06
19.14241527,8.225374913e-06
19.14995759,8.440553679e-06
19.15749992,4.395977415e-06
19.16504224,7.354114597e-06
19.17258456,9.863161789e-06
19.18012688,1.997782887e-06
19.18766921,3.405805787e-06
19.19521153,3.414935554e-06
19.20275385,1.228053025e-05
19.21029618,1.175738164e-05
19.21783850,8.519980656e-06
19.22538082,8.906415231e-06
19.23292314,2.219510972e-06
19.24046547,1.571194583e-06
19.24800779,3.482664199e-06
19.25555011,1.056445619e-05
19.26309244,7.552746098e-06
19.27063476,7.171891585e-07
19.27817708,3.405426991e-07
19.28571940,3.43530663e-06
19.29326173,2.174718375e-06
19.30080405,8.482147891e-06
19.30834637,9.296466901e-06
19.31588869,8.651351235e-06
19.32343102,1.001859014e-05
19.33097334,7.346474204e-06
19.33851566,7.279840554e-06
19.34605799,1.455992942e-06
19.35360031,2.780216327e-06
19.36114263,4.874834249e-06
19.36868495,5.881802966e-06
19.37622728,7.245657768e-06
19.38376960,4.88888082e-06
19.39131192,7.265538578e-06
19.39885425,1.600812155e-06
19.40639657,6.332385316e-06
19.41393889,7.12421414e-06
19.42148121,7.88021551e-06
19.42902354,5.608835292e-06
19.43656586,8.945640691e-06
19.44410818,6.705540816e-06
19.45165051,7.800712088e-06
19.45919283,3.635397456e-06
19.46673515,8.575466905e-06
19.47427747,1.117365177e-05
19.48181980,4.259773253e-06
19.48936212,7.766309967e-06
19.49690444,1.269946238e-05
19.50444676,1.037178578e-05
19.51198909,8.952074102e-06
19.51953141,2.97412421e-06
19.52707373,7.832886276e-06
19.53461606,9.572976607e-06
19.54215838,4.370006998e-06
19.54970070,1.221493513e-05
19.55724302,1.164040855e-05
19.56478535,4.532599725e-06
19.57232767,3.515111184e-06
19.57986999,9.385648093e-06
19.58741232,1.066114488e-05
19.59495464,5.640877271e-06
19.60249696,5.49131575e-06
19.61003928,1.040737284e-05
19.61758161,6.094724264e-06
19.62512393,4.07668469e-06
19.63266625,5.4703565e-06
19.64020858,9.948593793e-06
19.64775090,9.596218877e-06
19.65529322,5.888434063e-06
19.66283554,4.08849454e-06
19.67037787,5.315825332e-06
19.67792019,6.192956785e-07
19.68546251,3.050289683e-06
19.69300483,4.85319041e-06
19.70054716,2.394012298e-06
19.70808948,4.630784526e-06
19.71563180,3.040773123e-06
19.72317413,3.099675029e-06
19.73071645,1.427942488e-06
19.73825877,2.266952558e-06
19.74580109,2.459525595e-06
19.75334342,6.789361664e-06
19.76088574,3.39960811e-06
19.76842806,6.536689525e-06
19.77597039,2.929914175e-06
19.78351271,6.91639138e-06
19.79105503,5.147252968e-06
19.79859735,1.671368861e-06
19.80613968,1.627620781e-06
19.81368200,1.641453466e-06
19.82122432,2.409566775e-06
19.82876665,1.514276429e-06
19.83630897,2.699968003e-06
19.84385129,2.491245633e-06
19.85139361,5.344780271e-06
19.85893594,5.466560897e-06
19.86647826,5.14846103e-06
19.87402058,5.026010697e-06
19.88156291,4.366252829e-06
19.88910523,7.629853921e-06
19.89664755,7.164085787e-06
19.90418987,5.280207432e-06
19.91173220,5.206962692e-06
19.91927452,1.124394157e-05
19.92681684,9.495304306e-06
19.93435916,5.595649836e-06
19.94190149,7.251615402e-06
19.94944381,8.796832401e-06
19.95698613,7.66161556e-06
19.96452846,4.884654975e-06
19.97207078,9.84086292e-06
19.97961310,9.132873088e-06
19.98715542,1.416666672e-06
19.99469775,1.722294666e-06
20.00224007,1.740377376e-06
20.00978239,3.159093175e-06
20.01732472,6.39737608e-06
20.02486704,2.029799417e-06
20.03240936,7.322562704e-06
20.03995168,2.773592345e-06
20.04749401,5.639237824e-06
20.05503633,5.19409041e-06
20.06257865,2.85303038e-06
20.07012098,5.740157658e-06
20.07766330,1.049647689e-05
20.08520562,8.948520817e-06
20.09274794,3.782687575e-06
20.10029027,3.903467589e-06
20.10783259,7.342244653e-06
20.11537491,2.539392661e-06
20.12291723,9.395541985e-06
20.13045956,8.076615742e-06
20.13800188,1.241315192e-05
20.14554420,5.626850784e-06
20.15308653,3.949806087e-06
20.16062885,6.074596158e-06
20.16817117,4.763638877e-06
20.17571349,8.7780404e-06
20.18325582,5.989628341e-06
20.19079814,2.869614086e-06
20.19834046,5.175449188e-06
20.20588279,8.234222598e-06
20.21342511,8.852765849e-06
20.22096743,5.358260086e-06
20.22850975,2.673059391e-06
20.23605208,4.081826624e-06
20.24359440,3.415018663e-06
20.25113672,3.234622065e-06
20.25867905,3.03088093e-06
20.26622137,2.478597654e-06
20.27376369,8.442489813e-07
20.28130601,2.0718206e-06
20.28884834,4.048646545e-06
20.29639066,4.734215344e-06
20.30393298,2.202705981e-06
20.31147530,1.548965511e-06
20.31901763,7.295523273e-06
20.32655995,1.070491191e-05
20.33410227,1.357888807e-05
20.34164460,6.683905511e-06
20.34918692,4.885552994e-06
20.35672924,5.071746876e-06
20.36427156,2.075951577e-06
20.37181389,3.115765619e-06
20.37935621,2.773169503e-06
20.38689853,8.847519406e-06
20.39444086,6.623922704e-06
20.40198318,5.779182556e-06
20.40952550,2.2227754e-06
20.41706782,3.87553751e-06
20.42461015,3.015147936e-06
20.43215247,4.516703826e-06
20.43969479,5.802844164e-06
20.44723712,2.583850839e-06
20.45477944,2.903225308e-06
20.46232176,5.27743066e-06
20.46986408,7.492575711e-06
20.47740641,7.324060442e-06
20.48494873,7.282062348e-06
20.49249105,6.040273358e-06
20.50003337,4.331780279e-06
20.50757570,3.80922666e-06
20.51511802,8.81526874e-06
20.52266034,7.134794284e-06
20.53020267,6.360853781e-06
20.53774499,7.171255766e-06
20.54528731,9.80892915e-06
20.55282963,7.075556408e-06
20.56037196,2.388279206e-06
20.56791428,7.167651851e-06
20.57545660,1.44880861e-05
20.58299893,1.125245854e-05
20.59054125,5.285461032e-06
20.59808357,8.024880056e-06
20.60562589,9.308706714e-06
20.61316822,3.74759198e-07
20.62071054,4.197072803e-06
20.62825286,2.548046832e-06
20.63579519,5.287159922e-06
20.64333751,9.462315276e-06
20.65087983,1.238203898e-05
20.65842215,7.78037233e-06
20.66596448,4.394613228e-06
20.67350680,4.228238156e-06
20.68104912,3.783044529e-06
20.68859144,2.122000348e-06
20.69613377,5.517169609e-06
20.70367609,8.350288568e-06
20.71121841,2.911989282e-06
20.71876074,1.743240393e-06
20.72630306,6.090983274e-06
20.73384538,3.881680488e-06
20.74138770,7.774555115e-06
20.74893003,8.101038567e-06
20.75647235,9.07677936e-06
20.76401467,7.216412358e-06
20.77155700,8.244632328e-06
20.77909932,1.497100528e-05
20.78664164,6.906537836e-06
20.79418396,6.546793739e-06
20.80172629,1.899992735e-06
20.80926861,2.961992469e-06
20.81681093,4.696377942e-06
20.82435326,8.832915419e-06
20.83189558,8.702687783e-06
20.83943790,9.781129229e-06
20.84698022,4.27017598e-06
20.85452255,3.14926468e-06
20.86206487,2.722335379e-06
20.86960719,1.100075322e-06
20.87714951,5.551855017e-06
20.88469184,7.34817626e-06
20.89223416,6.458698041e-06
20.89977648,9.930798966e-06
20.90731881,6.000790749e-06
20.91486113,2.124896666e-06
20.92240345,7.279112051e-07
20.92994577,8.160884104e-06
20.93748810,6.695910681e-06
20.94503042,6.103682067e-06
20.95257274,8.641422615e-06
20.96011507,6.45067021e-06
20.96765739,4.342741559e-06
20.97519971,4.203434936e-06
20.98274203,2.340314758e-06
20.99028436,5.336641079e-06
20.99782668,4.867185616e-06
21.00536900,4.657495768e-06
21.01291133,4.592484268e-06
21.02045365,2.715010475e-06
21.02799597,1.532423146e-06
21.03553829,1.195501574e-06
21.04308062,5.554552435e-06
21.05062294,2.495789502e-06
21.05816526,3.567661838e-06
21.06570758,6.649600762e-06
21.07324991,5.33763534e-06
21.08079223,1.73378627e-06
21.08833455,4.859913166e-06
21.09587688,8.64987634e-06
21.10341920,8.16502498e-06
21.11096152,5.817832629e-06
