time1_s,bob1,time2_s,bob2,time3_s,bob3,time4_s,bob4,time5_s,bob5
37.31007000000375,-0.1863742604836965,37.31007000000375,0.2013383392774634,37.31007000000375,0.3630754158530114,37.31007000000375,0.8325876481074952,37.31007000000375,0.9418678861312116
37.31840000000375,-0.1341509312891357,37.31840000000375,0.1712490907292075,37.31840000000375,0.3007616977760262,37.31840000000375,0.8408904365410226,37.31840000000375,0.9482994045137594
37.32673000000375,-0.0741541137124443,37.32673000000375,0.136209120636306,37.32673000000375,0.2413323646006493,37.32673000000375,0.8433787325648197,37.32673000000375,0.9455661749472752
37.33506000000375,-0.013979841875678,37.33506000000375,0.1016227757270657,37.33506000000375,0.1849090022021488,37.33506000000375,0.8393168174248447,37.33506000000375,0.9339832347688956
37.34339000000375,0.0430980840063939,37.34339000000375,0.0701381807215037,37.34339000000375,0.1324390465752736,37.34339000000375,0.8277235940094336,37.34339000000375,0.9143150371580234
37.35172000000375,0.1063706402128669,37.35172000000375,0.0364047491564328,37.35172000000375,0.0847244929641164,37.35172000000375,0.8085408439113819,37.35172000000375,0.8885409953626593
37.36005000000375,0.1675751319738427,37.36005000000375,0.0055595874553044,37.36005000000375,0.0417195290887286,37.36005000000375,0.7813632280306896,37.36005000000375,0.8573329695472648
37.36838000000376,0.2228832932105284,37.36838000000376,-0.0196395818536173,37.36838000000376,0.0060232210161353,37.36838000000376,0.7471843585075973,37.36838000000376,0.8175705611023023
37.37671000000376,0.2802221642343407,37.37671000000376,-0.0418884769671625,37.37671000000376,-0.022280449531292,37.37671000000376,0.7054967372047481,37.37671000000376,0.7692259664079754
37.38504000000376,0.3313900481587499,37.38504000000376,-0.0577611278864762,37.38504000000376,-0.0438135013467305,37.38504000000376,0.6557044964643001,37.38504000000376,0.7139357969565054
37.39337000000376,0.3745574202252005,37.39337000000376,-0.0671471240470372,37.39337000000376,-0.0588761152047209,37.39337000000376,0.597829233113298,37.39337000000376,0.6538063725642919
37.40170000000376,0.4155215276386977,37.40170000000376,-0.0703352364883298,37.40170000000376,-0.0669018558202852,37.40170000000376,0.5332161202754613,37.40170000000376,0.5867009524562106
37.41003000000376,0.4488153700596755,37.41003000000376,-0.065135017720208,37.41003000000376,-0.0690518620681883,37.41003000000376,0.46146936376762,37.41003000000376,0.5134675721680478
37.41836000000376,0.4735142407841176,37.41836000000376,-0.0522805600177456,37.41836000000376,-0.0655900775632505,37.41836000000376,0.3840853197450154,37.41836000000376,0.4360736941313273
37.42669000000376,0.4923593264004865,37.42669000000376,-0.0285999467302515,37.42669000000376,-0.0559501193732124,37.42669000000376,0.3015258324057502,37.42669000000376,0.3535370122105151
37.43502000000376,0.5030421129444668,37.43502000000376,0.003134365067566,37.43502000000376,-0.0405809007553922,37.43502000000376,0.2157879332149097,37.43502000000376,0.270033608530862
37.44335000000376,0.5065562254314575,37.44335000000376,0.039369377461516,37.44335000000376,-0.0208219736677541,37.44335000000376,0.1265998385484548,37.44335000000376,0.1825164346931614
37.45168000000376,0.5021127445908778,37.45168000000376,0.0861615729396935,37.45168000000376,0.0033081946219703,37.45168000000376,0.0355520363038769,37.45168000000376,0.0928321346057895
37.46001000000376,0.4906672508765937,37.46001000000376,0.1370757962989837,37.46001000000376,0.0312828313704619,37.46001000000376,-0.0539557149058905,37.46001000000376,0.0008560463140591
37.46834000000376,0.4738211024623631,37.46834000000376,0.187926637735254,37.46834000000376,0.0611509735779484,37.46834000000376,-0.1399079426019241,37.46834000000376,-0.0930850783832145
37.47667000000376,0.4485118812641807,37.47667000000376,0.2450897609562225,37.47667000000376,0.0908803706081868,37.47667000000376,-0.2223419170556028,37.47667000000376,-0.1872495941101772
37.485000000003765,0.4185186327340293,37.485000000003765,0.2991278596351723,37.485000000003765,0.118754188937071,37.485000000003765,-0.3003700413401281,37.485000000003765,-0.2802600178924055
37.493330000003766,0.3869518740244745,37.493330000003766,0.3473989459529437,37.493330000003766,0.1438370217397037,37.493330000003766,-0.3714593885592025,37.493330000003766,-0.3710942181651435
37.50166000000377,0.3487689121005999,37.50166000000377,0.3968958346949983,37.50166000000377,0.1642318810056668,37.50166000000377,-0.4343446193469776,37.50166000000377,-0.4577706340307858
37.50999000000377,0.3103075141069645,37.50999000000377,0.439749870668068,37.50999000000377,0.1780347997372734,37.50999000000377,-0.4874530331361762,37.50999000000377,-0.5421724292651942
37.51832000000377,0.2740423381643177,37.51832000000377,0.4738718308690899,37.51832000000377,0.1844245697909672,37.51832000000377,-0.5302081638385663,37.51832000000377,-0.6217444625240772
37.52665000000377,0.2340604752829881,37.52665000000377,0.5032625234626895,37.52665000000377,0.183740396862244,37.52665000000377,-0.5628791232434976,37.52665000000377,-0.6959305531729634
