Frequency_Hz,amplitude
1.7911662935074533,0.0019150991658982758
1.7956894407132802,0.002187113520825455
1.800212587919107,0.0016283673215591028
1.804735735124934,0.0007609705616448436
1.809258882330761,0.0019026954780052535
1.813782029536588,0.0011798187237258841
1.8183051767424148,0.0015030265808884627
1.8228283239482417,0.0013105286410053426
1.8273514711540688,0.00041056925226301143
1.8318746183598955,0.0045317168754584565
1.8363977655657224,0.004625834679582991
1.8409209127715491,0.0017081657083477674
1.845444059977376,0.000990711198745969
1.849967207183203,0.002197884689433266
1.8544903543890296,0.004162568707560926
1.8590135015948568,0.0024545509569677635
1.863536648800684,0.0024281402986482538
1.8680597960065104,0.0016911555239235191
1.872582943212337,0.003892617947728339
1.8771060904181645,0.0040366023461064935
1.8816292376239916,0.0032577440653810815
1.8861523848298185,0.0014561073896026818
1.8906755320356448,0.0023590692822956444
1.895198679241472,0.002471493597278378
1.899721826447299,0.0012244946022553465
1.904244973653126,0.0010586499855022853
1.9087681208589529,0.0008487546075443886
1.91329126806478,0.004167889600679758
1.9178144152706067,0.003597716876005433
1.9223375624764332,0.0011396261184326224
1.9268607096822603,0.0030990156888822907
1.9313838568880872,0.002076803970318908
1.935907004093914,0.00216583012312522
1.940430151299741,0.004428743189841213
1.944953298505568,0.0015743071844505675
1.949476445711395,0.0023326126320841562
1.9539995929172216,0.0007703803790844433
1.9585227401230487,0.0003357340987168406
1.963045887328876,0.0019100203336489497
1.9675690345347023,0.002028851049882053
1.9720921817405292,0.0015623822025259608
1.9766153289463564,0.004119577767340957
1.9811384761521835,0.005313669256269082
1.9856616233580104,0.0035678007704076356
1.990184770563837,0.0034649507582844444
1.994707917769664,0.00207014016382809
1.9992310649754907,0.0024247505415916494
2.0037542121813177,0.003771554537787547
2.0082773593871446,0.003831972409180817
2.0128005065929715,0.004015900979745837
2.0173236537987984,0.003531132376759677
2.0218468010046253,0.0010747705502215895
2.026369948210452,0.0008781201590649673
2.030893095416279,0.0015404590191642291
2.035416242622106,0.0038979230559122945
2.039939389827933,0.0046086242773835705
2.04446253703376,0.0033376834536972427
2.048985684239587,0.0009035397761488218
2.0535088314454137,0.0004490684960274717
2.0580319786512407,0.0010150566080285091
2.062555125857068,0.0013715951987872618
2.0670782730628945,0.0010942900613026049
2.0716014202687214,0.0026054575551237445
2.0761245674745483,0.004078499121017316
2.0806477146803752,0.002011970897133607
2.085170861886202,0.0017922771577229212
2.089694009092029,0.0018482589680190267
2.094217156297856,0.002828251161551923
2.098740303503683,0.002225742821366695
2.1032634507095094,0.0024923687491658123
2.1077865979153363,0.0018018278388698726
2.112309745121163,0.0015383194097483021
2.11683289232699,0.0012621476777770666
2.121356039532817,0.0018962031910148042
2.125879186738644,0.0019666824652435303
2.130402333944471,0.0024016287744703024
2.134925481150298,0.0031662991975668054
2.1394486283561247,0.0022779361542092404
2.143971775561952,0.0018074446404939034
2.1484949227677785,0.002035601050690673
2.153018069973605,0.004786105020362777
2.1575412171794324,0.01237329509272194
2.1620643643852597,0.030928529993471638
2.166587511591086,0.022557089118630393
2.171110658796913,0.00438875314141412
2.17563380600274,0.002793544039857172
2.180156953208567,0.0025301944353460447
