Frequency_Hz,bob1,bob2,bob3,bob4,bob5
0.55390697,0.0035268052349942034,0.0032893481070675203,0.0029535964812901737,0.0009519821107104528,0.0036334618746681913
0.55944604,0.004754501387293634,0.0011903970603367004,0.0020055122619789074,0.002308451595329138,0.0006070366525056231
0.56498511,0.003997372951908512,0.00038301091869143134,0.0017140425937927372,0.0027032124499695846,0.0009151669814366679
0.57052418,0.004466402143119563,0.0008225471311008198,0.0026615691212282843,0.001689793364062863,0.0012233772739562666
0.57606325,0.003975433181957909,0.002987433646254452,0.002723358416951637,0.001535323741901773,0.0013804582224636896
0.58160232,0.00430640719201223,0.007256981556718609,0.0033600350370909297,0.0004744689949159189,0.003574837766352769
0.58714139,0.003159022069110836,0.006343345602770399,0.0026211143953363734,0.000562775227007973,0.0047574602824069735
0.59268046,0.0023794658597563047,0.000991593311944848,0.0009188795919558819,0.00031031842545640927,0.003598405346488477
0.59821953,0.002274577190911927,0.002593134538402224,0.0034797911695598617,0.002108021984890742,0.0024346212803779696
0.6037586,0.00515117600303865,0.0034070111975766943,0.00433508682510414,0.0031786341043350233,0.00281192464546464
0.60929767,0.0038345389114015764,0.0025103826552311226,0.004919208973838814,0.0028093540303179934,0.00446616357279721
0.61483674,0.00163435175224205,0.0012109862813488317,0.003978361735020983,0.0021112085767481547,0.006661752996675695
0.62037581,0.004423866206647305,0.0034078932274737646,0.0035918428870565307,0.001890492535913724,0.0066203767637646686
0.62591488,0.005871938086585469,0.0033726957971083366,0.005264502377150385,0.0010806600795481287,0.0049958749868286925
0.63145395,0.003244077572773239,0.004290478804504892,0.003903992341391091,0.0014780155835422487,0.003590681746901203
0.63699302,0.0005486175265182637,0.0043576943708959395,0.0005180340215213216,0.0010169377906499937,0.0011955521120763082
0.64253209,0.0022520521993768085,0.0028298010218246942,0.00036078793873885585,0.00016064922410699908,0.0006353585143777801
0.64807116,0.003539158742418134,0.0032553672079225116,0.001595146871485362,0.001540206873122968,0.002171918202211982
0.65361023,0.0028489632621819592,0.0015499981857696622,0.0019469862711837147,0.0006962430225975224,0.005135300782789707
0.6591493,0.0015411340861970957,0.004183842936655899,0.002333024353474415,0.0009188614854348736,0.003914078172093158
0.66468837,0.0009328745401434285,0.0049220190804888635,0.004455623288009686,0.003059865515590105,0.000669292048561026
0.67022744,0.0022594594027253406,0.002035434627723913,0.006523029043358448,0.0034438931929057872,0.0029328199597511216
0.67576651,0.005142169496061484,0.003821348088882024,0.006050663090820711,0.0017096676502783347,0.0016940396855674078
0.68130558,0.0033796675870858533,0.00426704651709817,0.004707230332662583,0.00039941928630490327,0.001334489866369917
0.68684465,0.0029499949748844605,0.002898581797461702,0.002448483640370002,0.002001400055324984,0.0023414012126567935
0.69238372,0.0017227771727056642,0.0022029626045726343,0.0005855124571943135,0.0015356715203845405,0.005906482878027915
0.69792279,0.0032253712619689065,0.003024587084804811,0.00040656786050420645,0.00022262835476846867,0.006355122346743452
0.70346186,0.0077585248117968296,0.001996850001291329,0.0004965614188123073,0.0007444869354141538,0.004417738238542392
0.70900093,0.00653149460517788,0.003449315901514539,0.0019822089368703817,0.000589780993515748,0.0008265218761805669
0.71454,0.0013794047982276533,0.00448137039878944,0.001534766508981041,0.0011595648841901348,0.0023909430555993996
0.72007907,0.002210660086152156,0.0034205629340980826,0.0017780161728871322,0.0022732090404615486,0.00037793813777487156
0.72561814,0.003919138387403356,0.004031152557858025,0.002931418756035646,0.003318793976073187,0.003033433167207361
0.73115721,0.003335790415289783,0.003429892368933286,0.0015962804208409947,0.0014677256956409717,0.0035803723949232227
0.73669628,0.0015442523440563254,0.0021638603332231727,0.0012273043708709084,0.0002926154293876474,0.0031784949137443827
0.74223535,0.0025229524478560493,0.0007326794549127202,0.0017717814348314272,0.0011615611422631602,0.00041043454627834243
0.74777442,0.005079288002997692,0.0026025061655972795,0.0026460451342747073,0.0017821246412372887,0.004596380722847435
0.75331349,0.0046757603970111646,0.0042995527014685385,0.001508606900510558,0.0009774796525096755,0.00329759181114201
0.75885256,0.004391107149686166,0.003014238074884659,0.0014154564067530558,0.0011598417346587715,0.000962146857228988
0.76439162,0.0033533994095135003,0.00232799528094563,0.0006723296017719943,0.0010023910420971466,0.003946491481043993
0.76993069,0.001732046205220549,0.0020321048174230384,0.002011852449794522,0.000648542854251149,0.0044665827925609945
0.77546976,0.003747782872686688,0.0015638409168568842,0.002380689047369102,0.0006129615992420695,0.0013824463382790008
